ambient_temperature,irradiation,dc_power
26.434037266666667,0.1109690122,1.556125
26.11982735714286,0.0775804512142857,1.0767142859999999
25.6725036,0.0509663638,0.69075
25.250388666666662,0.0307901562666666,0.3577142857
24.9734254,0.0139073641466666,0.0
24.746293133333328,0.0019180998580666,0.0
24.62904473333333,0.0,0.0
24.541290266666667,0.0,0.0
24.498402866666662,0.0,0.0
24.466125533333333,0.0,0.0
24.412616,0.0,0.0
24.3377575,0.0,0.0
24.169771333333333,0.0,0.0
24.05134873333333,0.0,0.0
23.8982564,0.0,0.0
23.72655033333333,0.0,0.0
23.632824666666664,0.0,0.0
23.644559666666662,0.0,0.0
23.303951066666663,0.0,0.0
23.088842866666667,0.0,0.0
22.913321142857136,0.0,0.0
22.8502136,0.0,0.0
22.8157798,0.0,0.0
22.787469466666668,0.0,0.0
22.8566712,0.0,0.0
22.750575866666665,0.0,0.0
22.621004266666663,0.0,0.0
22.6109822,0.0,0.0
22.54899814285714,0.0,0.0
22.553049733333328,0.0,0.0
22.56621713333333,0.0,0.0
22.6252198,0.0,0.0
22.595463066666667,0.0,0.0
22.5935506,0.0,0.0
22.701711000000003,0.0,0.0
22.759263,0.0,0.0
22.814073785714285,0.0,0.0
22.8776184,0.0,0.0
22.93003146666667,0.0,0.0
22.953436333333336,0.0,0.0
23.002309133333327,0.0,0.0
23.0468344,0.0,0.0
23.070223,0.0,0.0
23.082743266666665,0.0,0.0
23.19221278571429,0.0,0.0
23.218198666666662,0.0,0.0
23.269362399999995,0.0,0.0
23.351676466666664,0.0,0.0
23.34258833333333,0.0,0.0
23.19291173333333,0.0,0.0
23.147200466666668,0.0003183178168666,0.0
23.281386399999995,0.00431375216,0.0
23.34448021428572,0.0096971220999999,0.087125
23.42726453333333,0.0126500733333333,0.1801428571
23.587766400000003,0.0467522423333333,0.6595714286
24.034554,0.1720124636666667,2.3105
24.505352933333327,0.1875066193333333,2.413714286
24.80741786666666,0.1886549799999999,2.371125
25.04675513333333,0.2351156386666667,2.927
25.179372266666665,0.1312115527333333,1.592125
25.188796928571428,0.1940915442857143,2.457285714
25.61507166666667,0.2977888,4.043125
25.79166053333333,0.2735150473333333,3.959142857
26.1215332,0.386892012,4.936625
26.495521866666664,0.4241181026666666,5.198
27.322759933333337,0.6465474886666664,7.913125
27.51964326666667,0.5261106153333333,6.464714286
27.60525313333333,0.4921659633333334,5.271375
27.712921,0.5924935807142857,7.250142857
27.89099326666667,0.5110362213333333,6.599375
27.81567373333333,0.601559176,7.119857143
28.1994974,0.813000858,9.467285713999999
28.478570533333333,0.4994732739999999,7.34375
28.08173375,0.283390025,3.58675
29.644663666666663,0.73832813,9.414
29.9514374,0.835832152,10.8545
30.105845400000003,0.7019433013333334,9.931857142999998
29.9082072,0.5473548466666667,7.626875
29.60315553333333,0.5306936493333334,7.291428571
29.98547573333333,0.7212584940000001,9.371375
29.9116638,0.6448023653333332,8.221285714
30.11147635714285,0.6824211164285713,8.903125
30.299320466666668,0.730578768,9.685428571000001
30.368632,0.702796554,9.299
30.22064013333333,0.5274703919999999,6.554
30.035451333333327,0.4324710653333333,5.526714286000001
29.785141866666667,0.4500676046666667,5.993125
29.76168613333333,0.3798659046666666,5.079
29.7693278,0.4615756146666666,6.0045
29.911296071428573,0.3904150371428571,4.827714286
29.6577312,0.3286678413333333,4.335625
29.373718266666668,0.2639367406666666,3.421428571
29.096531133333336,0.1892608939999999,2.465625
28.59915553333333,0.1278067490666667,1.6977142859999999
28.11065073333333,0.08722808,1.147375
27.6489196,0.0377508244,0.4737142857
25.0463766,0.0015752938426666,0.0
23.2004924,0.0003286336506666,0.0
22.543171428571423,0.0,0.0
22.475012133333333,1.5969891733333336e-05,0.0
22.450284866666667,0.0,0.0
22.510243666666668,0.0,0.0
22.54768473333333,0.0,0.0
22.490025066666668,0.0,0.0
22.388783866666664,0.0,0.0
22.85917553333333,0.0,0.0
23.404880666666664,0.0,0.0
23.8672628,0.0,0.0
24.02257421428571,0.0,0.0
24.0037862,0.0,0.0
23.942895466666663,0.0,0.0
23.8231872,0.0,0.0
23.6713298,0.0,0.0
23.7010498,0.0,0.0
23.560729933333327,0.0,0.0
23.3931456,0.0,0.0
23.23081673333333,0.0,0.0
22.91665021428572,0.0,0.0
22.787917200000003,0.0,0.0
22.638492866666663,0.0,0.0
22.46528513333333,0.0,0.0
22.2552064,0.0,0.0
22.217138666666667,0.0,0.0
22.22257086666667,0.0,0.0
22.19119053333333,0.0,0.0
22.181749642857145,0.0,0.0
22.11587533333333,0.0,0.0
22.155918266666664,0.0,0.0
22.17514033333333,0.0,0.0
21.9675416,0.0,0.0
21.960974199999995,0.0,0.0
21.9418578,0.0,0.0
21.921218,0.0,0.0
22.009416857142856,0.0,0.0
22.009790133333333,0.0,0.0
22.108852,0.0,0.0
22.133602066666665,0.0,0.0
22.156953933333337,0.0,0.0
22.119610666666667,0.0,0.0
22.078857466666665,0.0,0.0
21.985909,0.0,0.0
22.009881600000003,0.0,0.0
21.883616928571428,0.0,0.0
21.506819666666665,1.4736836000000004e-05,0.0
21.3480144,0.0090117260933333,0.09771428571
21.70994886666666,0.0321055547333333,0.4185
21.996521066666663,0.0510381027333333,0.6742857143
22.1559958,0.0713916354666666,0.9255
22.4990804,0.1320388563333333,1.5647142859999998
22.93633213333333,0.1989128933333333,2.41175
23.434548428571432,0.2640124178571428,3.2697142859999997
23.921140466666664,0.325195026,4.0694285709999996
24.471148666666664,0.3905848053333332,4.91125
25.124652066666663,0.4379202793333333,5.551714286
25.56246340000001,0.498367802,6.359875
26.212556866666667,0.5104697813333334,6.598285713999999
26.4731404,0.5750738046666666,7.395875
26.9201314,0.6102461506666667,7.946285714
27.20111693333333,0.6374122793333333,8.1875
27.843497142857142,0.7001427807142858,8.991571429
28.077587800000003,0.7516814453333333,9.586875
28.2830628,0.8096695786666664,10.213285710000001
28.752504466666664,0.8091504293333334,10.288375
28.985984333333327,0.8148198200000001,10.35828571
29.315938266666667,0.8488509206666665,10.81375
29.735261933333334,0.9000696606666667,11.32714286
29.882983266666667,0.93859401,11.74657143
30.19451906666667,0.9129294213333332,11.51425
30.521348066666665,0.9661854566666668,11.93871429
30.92911621428572,0.9751613035714286,12.0945
31.299159800000005,0.9678900893333334,12.003857140000001
31.34249066666667,0.9669222093333332,11.994625
31.393697066666668,0.8978028199999998,11.54228571
31.52517981818181,0.9024616809090908,11.330833329999999
29.3095095,0.136164155,1.715
28.99113573333333,0.1119324913333333,1.430142857
28.524298066666667,0.0601320612666666,0.764875
27.9674928,0.0263529064666666,0.32642857140000003
27.510428933333333,0.0047339318343333,0.04885714286
27.112099785714285,9.92009574285714e-05,0.0
26.715222,0.0,0.0
26.32090453333333,0.0,0.0
26.058491933333336,0.0,0.0
25.84102366666667,0.0,0.0
25.68150633333333,0.0,0.0
25.51622313333333,0.0,0.0
25.282519466666667,0.0,0.0
25.09930633333333,0.0,0.0
24.91609842857143,0.0,0.0
24.820863733333333,0.0,0.0
24.700486200000004,0.0,0.0
24.499195642857146,0.0,0.0
24.3762818,0.0,0.0
24.23611046666667,0.0,0.0
24.14549035714285,0.0,0.0
24.003129,0.0,0.0
23.530553636363635,0.3223960490909091,3.94625
23.96825553333333,0.3646781813333333,3.089833333
24.447705066666664,0.396035358,5.397875
25.058563266666663,0.4540012586666666,6.313285714
25.4833456,0.5583109086666667,7.093714286
26.186218200000003,0.6302828366666666,7.514375
26.82428842857143,0.6764482221428572,7.762285714
27.489748066666667,0.7325971326666667,9.0905
27.690804,0.7722379753333333,9.877571429
28.20780033333333,0.70056636,6.160571429
28.129876866666663,0.5043223273333332,5.702714286
28.657090266666668,0.8154269713333333,8.572
28.85416453333333,0.754716712,9.868142857
29.207837,0.7235343293333333,10.367
29.59773042857143,1.0389913628571428,11.5
30.12836306666667,1.033489496666667,10.90014286
30.494291133333338,0.8877618960000001,11.809
30.676135400000003,0.892777234,9.981714286
30.804624466666667,0.8879575373333333,9.762625
30.550409,0.5801343633333333,6.911285714
30.864174466666668,0.7466439013333332,8.43025
31.3942708,0.8004696066666667,10.54271429
31.3498148,0.9618199573333333,11.813875
31.72367835714285,0.7764669535714287,11.68071429
31.688391,0.8612832686666666,9.403875
32.05471386666667,0.741254446,8.413428571
31.86826353333333,0.632901332,7.82825
31.819928,0.4585606919999999,8.653857143
31.724595200000003,0.613399808,6.699125
32.33336766666667,0.7409205246666666,10.10042857
31.9338582,0.3559129373333332,5.619571429
32.07216542857143,0.563544357142857,6.4645
32.14568913333334,0.3742929606666666,5.167428571
31.600370266666665,0.273557416,3.843875
31.0340474,0.2396828633333333,3.180285714
30.709979333333337,0.3015704806666667,3.912125
30.436910066666663,0.1652971236,2.246285714
29.904103,0.0705414855,0.99775
29.53365073333333,0.0500169534,0.705
29.038175466666665,0.039089017,0.54675
28.658781133333328,0.0293719444666666,0.4022857143
27.727758666666663,0.0212870691999999,0.287625
27.694161,0.01005088592,0.1157142857
27.578023266666666,0.0015678459913333,0.0
27.19961753333333,0.0,0.0
26.84853057142857,0.0,0.0
26.45617473333333,0.0,0.0
26.023022466666667,0.0,0.0
25.766520133333334,0.0,0.0
25.5864014,0.0,0.0
25.35796506666667,0.0,0.0
25.098463733333336,0.0,0.0
24.8719178,0.0,0.0
24.680324266666663,0.0,0.0
24.47877935714285,0.0,0.0
24.406392466666663,0.0,0.0
24.36970013333333,0.0,0.0
24.26367993333333,0.0,0.0
24.19905,0.0,0.0
24.08873486666667,0.0,0.0
24.00257386666667,0.0,0.0
23.978326266666667,0.0,0.0
23.922380642857146,0.0,0.0
23.8922364,0.0,0.0
23.856805466666664,0.0,0.0
23.760593466666663,0.0,0.0
23.6751994,0.0,0.0
23.594093866666668,0.0,0.0
23.48329066666667,0.0,0.0
23.470836,0.0,0.0
23.52625706666667,0.0,0.0
23.54151806666667,0.0,0.0
23.4903992,0.0,0.0
23.44186193333333,0.0,0.0
23.4516622,0.0,0.0
23.410870333333328,0.0,0.0
23.41301192857143,0.0,0.0
23.297208666666663,0.0,0.0
23.0816204,0.0,0.0
23.0801798,0.0,0.0
23.0092528,0.0,0.0
22.94258413333333,0.0,0.0
23.023907466666664,0.0,0.0
22.980336533333336,0.0,0.0
22.941425857142857,0.0,0.0
22.9109844,0.0,0.0
22.858017933333333,0.0,0.0
22.8197834,0.0,0.0
22.802852266666665,0.0010673070493333,0.0
22.815523266666663,0.0168548558266666,0.2182857143
22.981634533333327,0.0403607207333333,0.5228571429
23.218327,0.0646610821333333,0.830375
23.366936642857144,0.0858986049285714,1.107285714
23.4338724,0.1108917472,1.70375
23.82504073333333,0.2790037753333333,3.321285714
24.3803284,0.3559949986666666,4.229375
24.829638666666668,0.3454415426666666,4.119571429
25.088962666666667,0.3929178906666667,4.966
25.26090906666667,0.3585062726666666,4.475142857
25.14924185714285,0.1884618071428571,2.477125
25.312744200000004,0.2670940773333334,3.6564285709999997
25.96112293333333,0.3730011899999999,4.654125
26.405902066666663,0.3860812566666666,5.106428571
26.92924806666667,0.4385864393333333,6.607125
27.16653653333333,0.3759219506666666,5.051571429
27.585662733333333,0.5426874133333333,6.613375
27.87740473333333,0.63854485,11.31228571
28.15413335714286,0.4156516442857142,7.1245714289999995
28.069488466666662,0.7091465493333333,6.49925
28.88009853333333,0.608488516,7.618285714
28.860333333333333,0.553059376,7.9775
29.77494913333333,0.999309628,13.33514286
30.58406566666667,1.0477749826666665,11.865625
30.824835714285715,1.0318606821428573,12.68914286
30.752172866666665,0.8117554566666667,8.427
30.91771053333333,0.7624467326666666,6.847285714
31.41328526666667,0.917253122,9.1445
31.3189554,0.8148439080000001,12.53828571
31.90281766666666,0.8256647073333334,11.465875
31.85407093333333,0.814901278,11.31385714
31.63322353333333,0.6930570186666666,10.069125
31.882248142857144,0.7605472914285714,8.017714286
32.30898653333334,0.6065786866666667,7.148
32.15423573333334,0.809865482,10.388625
32.80111693333333,0.7798724033333334,9.724714286000001
33.00463246666666,0.7279374373333332,8.429375
32.574084400000004,0.468398362,6.745571429
32.31323666666667,0.3465496533333333,3.916625
32.0070125,0.3180874907142857,4.6871428569999996
31.29693813333333,0.223404308,3.04375
30.797410133333333,0.1951342519999999,2.642
30.2077474,0.1562854073333333,2.107
29.846667533333328,0.1358759986666666,1.817857143
29.57108153333333,0.1132172194666666,1.514875
29.301833066666667,0.0837732949333333,1.120857143
29.1003866,0.0560736594,0.752125
28.82632671428572,0.0369035885714285,0.48
28.510609933333328,0.0214036318666666,0.273
28.18459053333333,0.0099927644066666,0.112
28.03802473333333,0.0020025813973333,0.0
27.857527666666662,2.7608272399999994e-05,0.0
27.590226266666665,0.0,0.0
27.355753666666665,0.0,0.0
27.137475466666665,0.0,0.0
26.941038066666668,0.0,0.0
26.857729285714285,0.0,0.0
26.768762066666664,0.0,0.0
26.6451172,0.0,0.0
26.527557466666664,0.0,0.0
26.475219733333333,0.0,0.0
26.420656466666667,0.0,0.0
26.3497904,0.0,0.0
24.900354,0.0,0.0
23.9790038,0.0,0.0
23.55884221428571,0.0,0.0
23.5472046,0.0,0.0
23.2145264,0.0,0.0
22.361055333333333,0.0,0.0
21.64112766666667,0.0,0.0
21.5649028,0.0,0.0
21.6055196,0.0,0.0
21.7191894,0.0,0.0
21.708895,0.0,0.0
21.620870000000004,0.0,0.0
21.575026533333336,0.0,0.0
21.45861,0.0,0.0
21.471038799999995,0.0,0.0
21.5340616,0.0,0.0
21.669055266666668,0.0,0.0
21.74084266666667,0.0,0.0
21.76986257142857,0.0,0.0
21.851713066666665,0.0,0.0
21.8916116,0.0,0.0
21.884334266666663,0.0,0.0
21.896366266666668,0.0,0.0
21.963966933333328,0.0,0.0
22.0309366,0.0,0.0
22.128173866666668,0.0,0.0
22.1400958,0.0,0.0
22.049833,0.0,0.0
21.974959266666666,0.0,0.0
21.92008673333333,0.0,0.0
22.344629916666666,0.0454442841666666,0.6115
22.4054382,0.0697883706,0.956375
22.7378764,0.14642804,1.987428571
23.20470971428572,0.2291173557142857,2.983875
23.51787007142857,0.2691330578571429,3.4388571430000003
23.89814073333333,0.3245409046666666,4.05875
24.705782066666668,0.4945615926666666,6.684428571000001
25.810009866666668,0.5895070206666666,7.338375
26.365627066666665,0.569132588,7.274857143
26.8544944,0.6137954226666666,7.812375
27.272131400000003,0.6625689086666668,8.395142857000002
27.64303786666667,0.6174629526666667,7.586
27.703896500000003,0.710976275,8.410285714
28.074165800000003,0.6737647459999999,8.170857143000001
28.02329086666667,0.6361480606666667,8.5225
28.123655266666663,0.6136754333333333,8.813714286
28.60254713333333,0.8168375646666667,8.035
28.8662964,0.8011747426666667,9.613
29.496158666666663,0.968808626,10.864125
30.03040366666667,0.9841918673333332,12.36
30.452372928571428,1.0037044035714286,12.432875
30.6108378,0.962423294,12.50228571
31.26550906666667,1.112296618,12.904625
